Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Age,Customer Loyalty,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Children,Partner,Education_Level,Cluster
38946.0,0,1,84,5,0,59,248,257.0,12.0,0.0,1.0,1,0,1
65777.0,0,0,87,1,0,47,192,1146.0,17.0,0.0,0.0,1,0,3
66476.0,0,1,99,4,0,38,479,689.0,20.0,0.0,1.0,0,1,3
86857.0,0,0,96,2,0,42,655,2114.0,22.0,1.0,0.0,0,1,3
118350.5,0,0,21,0,0,32,694,1717.0,40.5,0.0,0.0,1,1,3
77845.0,0,0,40,1,0,25,44,1346.0,21.0,2.0,0.0,1,1,3
69476.0,0,0,3,2,0,45,272,1044.0,15.0,0.0,0.0,1,1,3
50611.0,0,1,98,6,0,54,633,493.0,22.0,2.0,1.0,0,1,1
61209.0,0,0,73,2,0,44,308,957.0,13.0,0.0,0.0,0,0,2
42315.0,0,1,90,3,0,56,352,270.0,12.0,0.0,1.0,1,1,1
13084.0,0,0,29,6,0,62,239,29.0,5.0,0.0,0.0,1,2,0
47570.0,1,1,3,7,0,65,396,121.0,9.0,1.0,2.0,0,1,1
61923.0,0,2,94,3,0,53,338,126.0,8.0,0.0,2.0,1,1,1
34824.0,0,0,65,6,0,19,95,23.0,4.0,0.0,0.0,0,0,2
26518.0,1,1,33,8,0,65,447,57.0,8.0,1.0,2.0,0,1,1
45938.0,0,0,46,6,0,53,238,636.0,20.0,0.0,0.0,0,0,2
78468.0,0,0,29,4,0,54,81,1004.0,28.0,1.0,0.0,1,0,1
78901.0,0,1,99,4,0,41,285,734.0,20.0,0.0,1.0,0,0,3
71427.0,2,0,26,4,0,36,109,614.0,20.0,0.0,2.0,1,0,3
71022.0,0,1,30,8,0,36,138,1453.0,21.0,1.0,1.0,0,0,3
90247.0,0,0,27,1,0,26,61,1621.0,15.0,2.5,0.0,0,1,3
41335.0,1,0,24,7,0,46,185,187.0,12.0,0.0,1.0,0,1,2
71952.0,1,0,93,4,0,28,535,1443.0,22.0,2.0,1.0,1,0,3
35682.0,1,0,34,2,0,44,2,57.0,6.0,0.0,1.0,0,1,2
43185.0,0,1,88,8,0,63,445,637.0,20.0,0.0,1.0,0,0,1
66375.0,0,1,96,7,0,66,220,948.0,14.0,1.0,1.0,1,1,1
35178.0,1,0,10,7,0,43,535,59.0,5.0,2.0,1.0,1,1,0
25252.0,1,0,26,8,0,28,352,18.0,4.0,0.0,1.0,1,0,0
55250.0,0,1,49,5,0,49,616,903.0,26.0,0.0,1.0,0,1,1
33249.0,1,0,11,6,0,39,494,112.0,8.0,0.0,1.0,0,0,2
58398.0,0,0,44,4,0,61,411,596.0,20.0,0.0,0.0,1,0,1
50272.0,1,0,75,7,0,32,326,233.0,13.0,0.0,1.0,1,0,0
76618.0,0,0,64,1,0,39,569,1511.0,11.0,0.0,0.0,1,1,3
87305.0,0,0,19,2,0,54,644,1152.0,17.0,2.0,0.0,0,2,1
25851.0,1,0,45,7,0,36,503,48.0,7.0,0.0,1.0,1,0,0
58710.0,0,1,77,6,0,44,455,1185.0,31.0,0.0,1.0,0,0,2
45160.0,1,1,9,7,0,56,92,21.0,4.0,0.0,2.0,0,0,1
74806.0,0,1,1,4,0,49,557,965.0,16.0,0.0,1.0,1,1,1
59111.0,0,0,90,7,0,60,423,869.0,21.0,0.0,0.0,1,0,1
18988.0,1,0,43,7,0,30,37,16.0,6.0,0.0,1.0,1,1,0
72190.0,0,0,79,3,0,49,501,1947.0,16.0,0.0,0.0,1,0,3
7500.0,1,0,19,9,0,38,697,71.0,12.0,2.0,1.0,1,0,0
44794.0,0,1,99,6,0,48,21,65.0,6.0,0.0,1.0,1,0,0
80395.0,0,0,62,2,0,59,218,1380.0,24.0,1.0,0.0,1,0,1
75012.0,0,0,41,1,0,38,155,1027.0,23.0,0.0,0.0,0,1,3
56962.0,2,1,60,7,0,49,261,411.0,21.0,0.0,2.5,1,1,1
89891.0,0,0,17,4,0,23,440,836.0,26.0,1.0,0.0,1,0,3
35946.0,1,1,24,5,0,65,275,11.0,4.0,0.0,2.0,0,1,1
53593.0,1,1,60,8,0,61,691,480.0,23.0,0.0,2.0,1,1,1
66373.0,1,1,57,3,0,36,382,606.0,23.0,0.0,2.0,1,0,3
45072.0,1,2,74,8,0,66,256,284.0,16.0,0.0,2.5,0,1,1
89694.0,1,1,22,5,0,41,263,1472.0,14.0,2.5,2.0,0,0,3
72025.0,0,0,46,2,0,65,61,1677.0,26.0,2.5,0.0,1,0,1
67432.0,0,1,69,4,0,41,457,1335.0,19.0,0.0,1.0,1,0,3
70545.0,0,1,29,2,0,62,26,334.0,13.0,0.0,1.0,1,1,1
17487.0,1,0,37,7,0,25,468,18.0,4.0,0.0,1.0,1,2,0
62882.0,0,1,26,4,0,45,689,1338.0,20.0,0.0,1.0,1,0,3
64108.0,0,1,8,5,0,61,463,1099.0,30.0,0.0,1.0,0,1,1
34941.0,1,1,26,8,0,58,480,97.0,8.0,0.0,2.0,1,1,1
48767.0,1,2,79,5,0,64,179,63.0,9.0,0.0,2.5,0,1,1
38702.0,1,0,71,6,0,36,332,109.0,9.0,0.0,1.0,1,2,0
82224.0,0,0,83,3,0,50,155,902.0,21.0,1.0,0.0,1,0,3
83844.0,0,0,57,1,0,62,413,1574.0,20.0,1.0,0.0,1,0,1
17003.0,1,0,37,5,0,39,202,38.0,9.0,0.0,1.0,1,2,0
71163.0,0,0,30,1,0,19,112,960.0,24.0,0.0,0.0,0,0,3
33697.0,1,0,34,7,0,44,287,28.0,4.0,1.0,1.0,0,0,2
63564.0,0,0,0,6,0,60,151,1215.0,28.0,2.0,0.0,1,2,1
83443.0,0,0,89,2,0,42,180,1497.0,22.0,0.0,0.0,1,1,3
51518.0,0,1,92,3,0,56,269,449.0,17.0,0.0,1.0,1,1,1
58330.0,0,1,87,4,0,39,186,1064.0,24.0,0.0,1.0,0,0,2
80952.0,0,0,20,8,0,45,486,1757.0,25.0,2.5,0.0,1,0,3
75507.0,0,0,56,3,0,35,58,1440.0,21.0,0.0,0.0,1,0,3
63855.0,0,0,28,4,0,36,505,1006.0,24.0,0.0,0.0,1,2,3
62220.0,0,1,55,6,0,42,687,1226.0,23.0,1.0,1.0,1,1,3
58512.0,0,1,25,8,0,50,283,1171.0,20.0,0.0,1.0,1,0,1
40662.0,1,0,0,4,0,35,471,92.0,8.0,0.0,1.0,1,1,0
38829.0,0,1,86,5,0,55,84,99.0,8.0,0.0,1.0,1,1,1
35523.0,1,0,8,7,0,33,269,66.0,8.0,0.0,1.0,1,2,0
79146.0,1,1,33,6,0,47,66,564.0,19.0,0.0,2.0,0,0,3
78285.0,0,0,13,3,0,26,244,1427.0,21.0,0.0,0.0,1,1,3
31626.0,1,0,12,7,0,36,415,86.0,6.0,2.0,1.0,0,1,2
75127.0,0,0,92,1,0,62,38,833.0,19.0,0.0,0.0,0,0,1
48726.0,0,1,90,6,0,59,428,242.0,12.0,0.0,1.0,1,0,1
74985.0,0,0,8,2,0,37,656,1869.0,17.0,0.0,0.0,1,0,3
67430.0,0,0,6,6,0,27,662,1364.0,29.0,0.0,0.0,1,0,3
46891.0,0,1,91,4,0,49,301,183.0,8.0,0.0,1.0,1,2,0
62058.0,0,1,52,6,0,58,399,450.0,18.0,0.0,1.0,1,1,1
72063.0,0,1,3,2,0,35,361,758.0,21.0,0.0,1.0,1,0,3
78939.0,0,0,57,3,0,63,199,1507.0,20.0,0.0,0.0,1,1,1
42720.0,1,1,9,8,0,49,431,654.0,25.0,1.0,2.0,0,0,2
33622.0,1,1,22,7,0,42,442,81.0,9.0,0.0,2.0,1,0,0
6835.0,0,1,76,13,0,57,568,137.0,1.0,0.0,1.0,1,1,0
41452.0,1,1,86,7,0,61,480,16.0,4.0,0.0,2.0,1,0,1
40760.0,0,1,64,6,0,49,303,93.0,8.0,0.0,1.0,0,1,2
74250.0,0,0,90,1,0,56,154,1158.0,18.0,0.0,0.0,1,1,1
51124.0,1,1,79,3,0,59,193,43.0,6.0,0.0,2.0,0,1,1
72258.0,0,1,28,2,0,43,290,1525.0,22.0,0.0,1.0,0,0,3
71466.0,0,0,86,1,0,40,85,1230.0,19.0,0.0,0.0,0,1,3
36283.0,1,1,42,4,0,38,76,29.0,6.0,0.0,2.0,1,0,0
20587.0,1,0,39,7,0,44,49,25.0,5.0,0.0,1.0,0,0,2
30467.0,1,0,8,7,0,42,102,24.0,4.0,0.0,1.0,1,0,0
31590.0,1,0,40,8,0,42,376,38.0,5.0,0.0,1.0,1,0,0
20425.0,1,0,5,7,0,28,608,57.0,7.0,0.0,1.0,1,2,0
17144.0,1,1,96,7,0,54,134,47.0,12.0,0.0,2.0,1,1,0
42564.0,0,1,28,7,0,46,543,813.0,24.0,2.0,1.0,0,1,2
43783.0,1,0,22,7,0,36,31,629.0,22.0,1.0,1.0,1,1,0
40780.0,0,1,30,9,0,38,659,377.0,17.0,0.0,1.0,0,0,2
62847.0,0,0,45,2,0,69,530,1612.0,14.0,0.0,0.0,1,1,1
82017.0,0,0,58,2,0,57,599,729.0,17.0,2.5,0.0,1,1,1
16813.0,0,0,49,7,0,64,345,50.0,6.0,1.0,0.0,0,0,2
51267.0,1,1,37,4,0,36,243,270.0,15.0,0.0,2.0,1,0,0
46524.0,0,1,70,3,0,53,450,177.0,9.0,0.0,1.0,0,0,2
45183.0,0,0,33,7,0,52,525,315.0,13.0,1.0,0.0,0,1,2
70421.0,0,1,98,6,0,60,1,767.0,23.0,0.0,1.0,1,1,1
60161.0,0,1,17,8,0,49,614,1071.0,26.0,0.0,1.0,0,2,2
73926.0,0,0,54,3,0,41,484,1580.0,24.0,0.0,0.0,1,0,3
19329.0,1,0,39,8,0,46,197,60.0,10.0,0.0,1.0,1,0,0
61872.0,0,1,81,4,0,44,198,573.0,21.0,0.0,1.0,1,1,3
46984.0,1,1,71,5,0,58,460,41.0,5.0,0.0,2.0,0,0,1
34838.0,1,1,62,6,0,63,526,170.0,10.0,0.0,2.0,1,0,1
82716.0,0,0,8,2,0,70,236,1167.0,28.0,0.0,0.0,0,1,1
48192.0,0,0,76,8,0,56,449,1526.0,25.0,2.5,0.0,1,0,1
49681.0,0,2,66,7,0,38,237,458.0,21.0,0.0,2.0,1,1,0
56850.0,0,1,83,2,0,43,98,63.0,6.0,0.0,1.0,1,1,3
55267.0,0,1,28,3,0,57,251,405.0,17.0,0.0,1.0,1,0,1
59666.0,1,1,87,8,0,42,464,1027.0,20.0,1.0,2.0,1,0,3
72504.0,0,1,43,2,0,42,449,1478.0,22.0,0.0,1.0,0,0,3
26872.0,0,0,0,6,0,33,256,72.0,5.0,0.0,0.0,1,0,0
21359.0,1,0,1,8,0,42,435,48.0,7.0,1.0,1.0,0,0,2
73170.0,0,0,1,2,0,39,29,726.0,16.0,0.0,0.0,0,0,3
52750.0,0,1,72,4,0,59,510,860.0,27.0,0.0,1.0,1,1,1
91820.0,0,0,72,1,0,28,218,1497.0,22.0,0.0,0.0,1,1,3
65968.0,0,1,12,3,0,44,48,495.0,18.0,0.0,1.0,1,1,3
30772.0,1,1,89,6,0,38,109,20.0,4.0,0.0,2.0,1,0,0
22507.0,0,0,67,9,0,60,582,570.0,19.0,0.0,0.0,0,0,2
65685.0,0,1,54,5,0,42,92,769.0,21.0,0.0,1.0,1,0,3
25804.0,1,0,34,8,0,36,301,55.0,7.0,0.0,1.0,1,2,0
76412.0,0,0,15,3,0,34,420,1808.0,18.0,2.5,0.0,0,1,3
22063.0,1,0,43,7,0,42,325,55.0,7.0,0.0,1.0,1,0,0
57091.0,0,0,0,5,0,53,14,577.0,18.0,2.0,0.0,0,0,1
22419.0,0,0,74,8,0,51,437,162.0,8.0,0.0,0.0,1,0,0
87771.0,0,1,61,6,0,55,403,1957.0,20.0,2.5,1.0,1,0,1
78353.0,0,1,51,8,0,55,439,1576.0,24.0,0.0,1.0,0,2,1
93404.0,1,2,97,5,0,60,418,1616.0,17.0,2.0,2.5,1,0,1
37859.0,1,2,75,8,0,52,533,36.0,6.0,0.0,2.5,0,0,2
80995.0,0,1,83,4,0,56,414,1482.0,22.0,0.0,1.0,0,1,1
16529.0,1,0,23,6,0,30,120,22.0,5.0,0.0,1.0,1,0,0
55412.0,1,1,65,5,0,38,219,63.0,6.0,0.0,2.0,0,1,2
48789.0,0,0,94,6,0,22,657,680.0,18.0,0.0,0.0,0,0,2
56575.0,0,2,42,5,0,47,420,542.0,20.0,0.0,2.0,1,1,1
25130.0,1,0,10,7,0,34,270,50.0,7.0,0.0,1.0,1,2,0
35441.0,1,1,94,8,0,47,500,39.0,6.0,0.0,2.0,1,0,0
71391.0,0,1,50,3,0,58,457,1043.0,28.0,0.0,1.0,1,0,1
49494.0,1,0,46,7,0,42,430,385.0,14.0,0.0,1.0,0,1,2
81702.0,0,0,98,3,0,34,644,1633.0,27.0,0.0,0.0,0,0,3
45889.0,0,1,42,6,0,34,362,46.0,5.0,0.0,1.0,0,2,2
56628.0,0,1,30,5,0,37,100,761.0,20.0,1.0,1.0,0,0,2
34026.0,1,1,11,5,0,64,328,76.0,9.0,0.0,2.0,1,0,1
40049.0,0,1,61,5,0,40,577,290.0,14.0,0.0,1.0,1,0,0
34176.0,1,0,12,6,0,26,48,89.0,11.0,0.0,1.0,0,0,2
19419.0,1,0,76,9,0,33,596,70.0,11.0,0.0,1.0,1,0,0
82504.0,0,0,2,1,0,54,337,1066.0,17.0,0.0,0.0,1,2,1
81205.0,0,0,43,2,0,44,167,2009.0,19.0,2.5,0.0,1,0,3
61618.0,0,0,27,3,0,23,638,1345.0,19.0,0.0,0.0,0,2,3
55284.0,0,1,60,5,0,58,552,764.0,23.0,0.0,1.0,0,1,1
49980.0,0,1,79,5,0,51,249,195.0,11.0,0.0,1.0,0,0,2
15072.0,2,0,96,5,0,34,415,53.0,11.0,0.0,2.0,1,0,0
49166.0,0,1,17,6,0,40,381,368.0,13.0,0.0,1.0,0,0,2
65324.0,0,1,0,4,0,60,169,544.0,20.0,0.0,1.0,1,1,1
82347.0,0,0,38,3,0,57,600,1853.0,25.0,2.0,0.0,1,2,1
30843.0,1,1,43,5,0,48,34,35.0,6.0,1.0,2.0,1,1,0
46374.0,0,1,1,8,0,40,104,446.0,18.0,2.5,1.0,1,1,0
60474.0,0,1,25,7,0,35,454,1180.0,31.0,0.0,1.0,0,0,3
38576.0,0,1,2,7,0,41,117,41.0,5.0,0.0,1.0,1,1,0
55357.0,2,0,66,5,0,29,495,727.0,22.0,0.0,2.0,1,0,3
37758.0,1,1,49,8,0,48,633,40.0,6.0,0.0,2.0,1,0,0
85710.0,0,0,5,2,0,25,420,1062.0,26.0,1.0,0.0,1,2,3
23228.0,1,0,71,8,0,45,154,40.0,7.0,0.0,1.0,1,0,0
44602.0,1,1,35,8,0,45,134,292.0,17.0,0.0,2.0,1,1,0
7500.0,0,0,94,6,0,27,536,15.0,4.0,0.0,0.0,1,0,0
38683.0,1,0,80,7,0,25,633,341.0,17.0,0.0,1.0,1,2,0
49514.0,1,0,61,7,0,39,194,369.0,13.0,0.0,1.0,0,2,2
57906.0,0,1,29,4,0,41,383,401.0,17.0,0.0,1.0,1,1,3
43456.0,0,1,0,5,0,48,460,393.0,17.0,0.0,1.0,0,1,2
19485.0,2,0,80,7,0,28,278,10.0,4.0,0.0,2.0,0,1,2
53172.0,0,1,54,3,0,36,419,486.0,16.0,0.0,1.0,1,0,0
30545.0,1,0,71,7,0,35,620,69.0,7.0,0.0,1.0,1,0,0
70123.0,0,0,27,3,0,31,274,1727.0,17.0,2.0,0.0,1,1,3
62450.0,0,1,61,3,0,55,174,995.0,16.0,1.0,1.0,0,0,1
21675.0,1,0,55,7,0,38,18,45.0,10.0,0.0,1.0,1,0,0
42395.0,1,1,35,7,0,33,86,182.0,12.0,0.0,2.0,0,2,2
61346.0,1,0,34,3,0,36,266,989.0,23.0,0.0,1.0,1,1,3
80812.0,0,0,95,2,0,61,285,1677.0,18.0,2.5,0.0,1,0,1
42835.0,1,1,64,6,0,43,364,595.0,23.0,0.0,2.0,0,1,2
39922.0,1,0,30,8,0,31,500,156.0,9.0,0.0,1.0,1,0,0
86424.0,0,0,12,1,0,58,85,1226.0,28.0,0.0,0.0,0,1,1
17117.0,1,0,96,9,0,36,528,128.0,11.0,0.0,1.0,1,2,0
24762.0,1,0,16,8,0,42,139,86.0,9.0,2.0,1.0,0,0,2
35797.0,0,1,16,8,0,39,621,68.0,7.0,0.0,1.0,1,0,0
36627.0,2,0,78,5,0,39,341,16.0,4.0,0.0,2.0,0,0,2
51111.0,1,1,83,6,0,33,10,55.0,7.0,0.0,2.0,1,2,0
86857.0,0,0,96,2,0,42,655,2114.0,22.0,1.0,0.0,0,1,3
82072.0,0,0,67,1,0,44,362,2018.0,19.0,0.0,0.0,1,1,3
46231.0,2,1,87,9,0,61,580,263.0,15.0,0.0,2.5,0,1,1
42243.0,1,1,34,7,0,55,200,55.0,7.0,0.0,2.0,1,0,1
51195.0,1,1,46,8,0,52,454,564.0,24.0,0.0,2.0,1,0,1
68092.0,0,0,7,5,0,36,195,1281.0,20.0,0.0,0.0,0,1,3
31814.0,1,0,73,9,0,41,505,83.0,7.0,1.0,1.0,1,0,0
51390.0,1,1,54,5,0,49,659,353.0,18.0,0.0,2.0,0,1,2
76630.0,0,0,93,1,0,31,166,1003.0,25.0,0.0,0.0,1,0,3
26868.0,1,0,52,7,0,23,60,14.0,4.0,0.0,1.0,0,2,2
48948.0,0,0,53,6,0,71,513,902.0,24.0,2.0,0.0,0,1,1
55260.0,0,1,81,6,0,42,564,1139.0,25.0,0.0,1.0,0,1,2
64090.0,0,1,8,5,0,58,326,797.0,20.0,1.0,1.0,1,0,1
78331.0,0,1,97,4,0,56,157,1638.0,25.0,0.0,1.0,0,0,1
37087.0,1,0,50,6,0,40,322,401.0,17.0,0.0,1.0,1,1,0
21846.0,1,0,38,8,0,28,250,84.0,11.0,0.0,1.0,0,0,2
81320.0,0,0,61,2,0,56,508,928.0,18.0,0.0,0.0,1,0,1
54137.0,0,1,46,6,0,44,317,203.0,11.0,0.0,1.0,0,0,2
66825.0,0,0,73,2,0,47,350,858.0,16.0,0.0,0.0,1,0,3
57100.0,0,0,19,3,0,41,207,409.0,13.0,0.0,0.0,1,0,3
58917.0,1,2,10,5,0,45,462,282.0,16.0,0.0,2.5,1,0,3
85072.0,0,0,94,0,0,37,81,1423.0,18.0,0.0,0.0,0,0,3
86429.0,0,0,10,2,0,53,220,1449.0,18.0,2.0,0.0,0,0,1
45684.0,1,0,37,7,0,43,209,28.0,4.0,0.0,1.0,0,0,2
47889.0,1,0,94,5,0,40,176,67.0,6.0,0.0,1.0,1,0,0
45921.0,0,0,23,4,0,28,111,199.0,10.0,0.0,0.0,1,1,0
78420.0,0,0,75,1,0,48,365,1453.0,22.0,0.0,0.0,0,1,3
75114.0,0,0,40,2,0,22,234,1253.0,19.0,0.0,0.0,1,0,3
52278.0,0,1,24,8,0,51,520,1198.0,31.0,1.0,1.0,0,1,1
35641.0,1,0,11,7,0,42,350,178.0,10.0,1.0,1.0,1,1,0
95529.0,0,0,29,3,0,20,573,1990.0,18.0,2.0,0.0,0,0,3
62820.0,0,0,51,1,0,60,414,976.0,14.0,0.0,0.0,1,0,1
73113.0,0,0,86,2,0,54,185,1001.0,15.0,0.0,0.0,1,1,1
84169.0,0,0,9,3,0,32,326,1919.0,20.0,2.5,0.0,1,1,3
42607.0,0,1,30,3,0,60,224,350.0,14.0,0.0,1.0,0,2,1
74637.0,0,0,73,3,0,60,407,1650.0,25.0,1.0,0.0,0,1,1
46015.0,1,1,25,7,0,59,77,46.0,5.0,2.0,2.0,1,1,1
72354.0,0,0,67,1,0,21,438,1228.0,19.0,0.0,0.0,0,0,3
39858.0,1,0,67,6,0,45,521,95.0,7.0,1.0,1.0,0,1,2
34469.0,1,1,58,4,0,66,56,62.0,9.0,0.0,2.0,1,1,1
83033.0,1,0,82,5,0,28,42,1761.0,26.0,1.0,1.0,1,0,3
24401.0,0,0,98,8,0,35,667,467.0,16.0,0.0,0.0,1,1,0
77583.0,0,0,93,2,0,36,139,1149.0,19.0,1.0,0.0,1,0,3
74116.0,0,0,53,2,0,32,181,2052.0,19.0,1.0,0.0,0,2,3
74293.0,0,0,66,2,0,21,56,1127.0,16.0,0.0,0.0,0,0,3
68397.0,0,1,6,3,0,38,224,1416.0,21.0,0.0,1.0,1,1,3
79632.0,0,0,42,2,0,40,82,1113.0,20.0,0.0,0.0,1,1,3
46107.0,1,0,78,3,0,25,139,125.0,7.0,0.0,1.0,0,0,2
64950.0,0,1,29,7,0,63,686,966.0,25.0,1.0,1.0,0,1,1
25443.0,1,0,82,8,0,25,554,32.0,5.0,0.0,1.0,1,2,0
75127.0,0,0,92,1,0,62,38,833.0,19.0,0.0,0.0,0,0,1
32892.0,1,0,78,8,0,43,35,46.0,8.0,0.0,1.0,1,1,0
71796.0,0,0,54,4,0,43,248,960.0,17.0,0.0,0.0,1,0,3
67536.0,0,1,45,8,0,44,403,1829.0,30.0,1.0,1.0,1,1,3
55239.0,0,1,59,5,0,43,350,779.0,26.0,0.0,1.0,0,0,2
60554.0,1,0,8,6,0,39,324,811.0,23.0,0.0,1.0,0,1,3
64831.0,1,1,51,6,0,62,384,1120.0,22.0,0.0,2.0,0,2,1
56067.0,0,1,51,5,0,52,344,725.0,20.0,0.0,1.0,1,1,1
82025.0,0,0,76,1,0,31,397,1187.0,12.0,2.0,0.0,0,0,3
94384.0,0,0,62,2,0,61,482,2302.0,18.0,2.5,0.0,1,0,1
14906.0,0,0,86,7,0,28,554,66.0,9.0,0.0,0.0,0,2,2
51563.0,0,0,60,8,0,27,636,1250.0,19.0,2.0,0.0,1,1,3
57937.0,0,1,56,3,0,32,133,683.0,20.0,0.0,1.0,1,2,3
68274.0,1,1,83,3,0,35,272,305.0,13.0,0.0,2.0,0,0,3
39771.0,1,0,92,4,0,37,205,50.0,6.0,0.0,1.0,1,0,0
67893.0,0,1,31,8,0,39,636,995.0,16.0,0.0,1.0,0,2,3
27922.0,1,0,80,4,0,35,50,41.0,6.0,0.0,1.0,1,1,0
52190.0,1,1,39,5,0,38,52,77.0,9.0,1.0,2.0,1,1,0
44051.0,1,1,20,6,0,41,516,171.0,12.0,1.0,2.0,0,1,2
42767.0,2,0,53,8,0,43,414,131.0,7.0,0.0,2.0,0,1,2
46106.0,1,1,84,6,0,38,49,54.0,5.0,0.0,2.0,1,1,0
16927.0,1,1,50,8,0,38,504,53.0,12.0,0.0,2.0,1,1,0
59754.0,0,1,96,5,0,49,575,475.0,16.0,1.0,1.0,1,0,1
53700.0,0,1,94,5,0,62,681,694.0,22.0,0.0,1.0,0,0,1
59041.0,1,1,25,5,0,41,53,96.0,8.0,0.0,2.0,1,0,3
54237.0,0,1,48,6,0,57,428,361.0,16.0,0.0,1.0,0,1,1
70647.0,0,1,65,2,0,47,646,1079.0,26.0,0.0,1.0,0,0,3
52597.0,0,1,69,5,0,52,53,578.0,20.0,0.0,1.0,0,1,1
41021.0,1,0,12,6,0,45,546,64.0,7.0,1.0,1.0,1,1,0
40233.0,0,1,84,6,0,39,258,149.0,13.0,0.0,1.0,1,1,0
50183.0,1,1,47,5,0,34,4,231.0,17.0,0.0,2.0,1,0,0
54753.0,0,1,87,4,0,55,290,728.0,21.0,0.0,1.0,1,0,1
92955.0,0,0,35,2,0,41,314,1778.0,23.0,2.5,0.0,1,0,3
33471.0,1,0,47,7,0,41,625,93.0,10.0,0.0,1.0,1,0,0
34596.0,1,0,48,8,0,40,442,23.0,4.0,1.0,1.0,1,1,0
44010.0,1,0,46,9,0,34,624,662.0,24.0,0.0,1.0,1,0,0
84219.0,0,0,27,1,0,26,147,1198.0,18.0,0.0,0.0,1,0,3
40706.0,2,1,37,7,0,46,528,81.0,11.0,0.0,2.5,1,1,0
15716.0,1,0,8,8,0,26,594,92.0,10.0,0.0,1.0,1,2,0
59052.0,0,1,29,5,0,55,224,491.0,18.0,0.0,1.0,0,2,1
80573.0,0,0,85,2,0,43,623,1564.0,24.0,0.0,0.0,1,1,3
83715.0,0,0,2,0,0,52,146,926.0,24.0,0.0,0.0,1,0,1
82576.0,0,0,66,1,0,55,697,1910.0,19.0,1.0,0.0,1,1,1
56962.0,2,1,60,7,0,49,261,411.0,21.0,0.0,2.5,1,1,1
35704.0,1,1,54,4,0,62,177,94.0,9.0,0.0,2.0,1,0,1
53103.0,0,1,70,7,0,60,290,1085.0,28.0,1.0,1.0,1,0,1
46779.0,1,1,55,4,0,54,352,23.0,4.0,0.0,2.0,0,2,2
4861.0,0,0,20,13,0,49,7,6.0,0.0,0.0,0.0,0,0,2
33462.0,1,0,78,7,0,35,326,54.0,6.0,0.0,1.0,0,1,2
63693.0,0,1,63,6,0,36,258,1150.0,29.0,0.0,1.0,0,0,3
80763.0,0,0,17,3,0,64,318,1415.0,23.0,2.5,0.0,1,0,1
65352.0,0,1,43,4,0,40,312,405.0,16.0,0.0,1.0,1,1,3
82170.0,0,0,13,2,0,36,216,1908.0,19.0,0.0,0.0,1,1,3
75759.0,0,0,46,5,0,45,247,2486.0,26.0,2.5,0.0,1,0,3
79689.0,0,0,65,2,0,38,413,1315.0,27.0,0.0,0.0,0,2,3
35340.0,1,1,1,5,0,58,0,45.0,7.0,0.0,2.0,0,1,1
85683.0,0,0,6,1,0,60,100,1789.0,17.0,2.5,0.0,0,0,1
24884.0,1,0,32,7,0,42,577,19.0,4.0,0.0,1.0,1,2,0
42021.0,1,0,34,9,0,33,667,573.0,22.0,1.0,1.0,1,1,0
64449.0,1,0,70,4,0,25,131,805.0,24.0,0.0,1.0,0,0,3
64587.0,1,1,49,3,0,60,7,108.0,8.0,0.0,2.0,0,0,1
34824.0,0,0,65,6,0,19,95,23.0,4.0,0.0,0.0,0,0,2
75437.0,0,0,25,6,0,36,232,1493.0,23.0,1.0,0.0,1,0,3
26091.0,1,1,84,5,0,57,124,89.0,9.0,0.0,2.0,1,0,0
52845.0,1,0,7,6,0,41,320,936.0,25.0,1.0,1.0,1,0,0
46086.0,0,1,34,4,0,58,238,343.0,16.0,0.0,1.0,0,0,1
78028.0,0,1,38,7,0,58,657,528.0,20.0,2.5,1.0,0,1,1
95169.0,0,0,1,1,0,27,263,1901.0,12.0,2.5,0.0,0,1,3
56337.0,1,1,25,8,0,33,459,724.0,22.0,2.5,2.0,1,2,3
22434.0,1,0,25,8,0,27,501,58.0,7.0,0.0,1.0,1,0,0
36930.0,0,1,50,8,0,60,408,297.0,16.0,0.0,1.0,1,1,1
36130.0,0,1,46,4,0,60,512,488.0,21.0,2.0,1.0,0,0,1
65569.0,0,1,96,3,0,61,601,859.0,23.0,0.0,1.0,1,1,1
83844.0,0,0,57,1,0,62,413,1574.0,20.0,1.0,0.0,1,0,1
19514.0,1,1,47,8,0,46,154,69.0,10.0,1.0,2.0,1,0,0
36736.0,1,1,52,6,0,51,415,17.0,4.0,0.0,2.0,0,1,2
77568.0,0,1,30,5,0,35,673,2194.0,21.0,2.5,1.0,1,0,3
49187.0,0,1,63,2,0,38,169,116.0,8.0,0.0,1.0,1,1,0
30168.0,1,0,51,9,0,36,479,279.0,18.0,0.0,1.0,0,0,2
34053.0,0,1,14,8,0,46,657,103.0,7.0,0.0,1.0,1,1,0
38196.0,1,1,20,5,0,43,72,44.0,9.0,0.0,2.0,1,1,0
59412.0,0,0,56,3,0,63,71,406.0,15.0,0.0,0.0,1,1,1
70924.0,0,0,41,3,0,49,83,1363.0,20.0,1.0,0.0,1,2,3
54165.0,0,0,72,2,0,45,397,236.0,11.0,0.0,0.0,1,0,0
32300.0,1,0,1,8,0,41,542,39.0,5.0,0.0,1.0,1,0,0
